;CO_CURSO;DS_TURNO_ALUNO;DS_COR_RAÇA_ALUNO;IN_SEXO_ALUNO;NU_ANO_ALUNO_NASC;NU_MES_ALUNO_NASC;NU_DIA_ALUNO_NASC;CO_NACIONALIDADE_ALUNO;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_SUPERDOTACAO;DS_ALUNO_SITUACAO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_FINANC_ESTUDANTIL;IN_APOIO_SOCIAL;CO_TIPO_ESCOLA_ENS_MEDIO;ANO_INGRESSO
8475;312332;Noturno;;1;1984;10;9;1;;;;Cursando;0;;;;;;0;0;2010
8476;312332;Noturno;;0;1988;5;17;1;;;;Cursando;0;;;;;;0;0;2016
8477;312332;Noturno;;1;1970;7;19;1;;;;Desvinculado do curso;0;;;;;;0;0;2007
8478;312332;Integral;;0;1982;12;24;1;;;;Cursando;0;;;;;;0;0;2011
8479;312332;Integral;;1;1989;9;14;1;;;;Desvinculado do curso;0;;;;;;0;0;2016
8480;312332;Noturno;;1;1986;7;16;1;;;;Cursando;0;;;;;;0;0;2014
8481;312332;Integral;;1;1990;5;27;1;;;;Formado;0;;;;;;0;0;2015
8482;312332;Integral;;0;1990;8;5;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8483;312332;Noturno;;0;1989;12;20;1;;;;Cursando;0;;;;;;0;0;2016
8484;312332;Integral;;1;1990;6;2;1;;;;Formado;0;;;;;;0;0;2012
8485;312332;Noturno;;0;1986;2;15;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
8486;312332;Noturno;;1;1989;11;13;1;;;;Cursando;0;;;;;;0;0;2016
8487;312332;Noturno;;1;1989;3;15;1;;;;Desvinculado do curso;0;;;;;;0;0;2009
8488;312332;Integral;;1;1991;4;27;1;;;;Cursando;0;;;;;;0;0;2013
8489;312332;Integral;;0;1989;11;17;1;;;;Matrícula trancada;0;;;;;;0;0;2013
8490;312332;Integral;;1;1990;10;18;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
8491;312332;Noturno;;0;1989;3;7;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
8492;312332;Integral;;0;1987;3;24;1;;;;Cursando;0;;;;;;0;0;2013
8493;312332;Noturno;;0;1988;7;17;1;;;;Cursando;0;;;;;;0;0;2016
8494;312332;Integral;;1;1987;9;17;1;;;;Cursando;0;;;;;;0;0;2014
8495;312332;Integral;;1;1990;2;12;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
8496;312332;Integral;;0;1991;1;16;1;;;;Formado;0;;;;;;0;0;2013
8497;312332;Noturno;;1;1990;2;12;1;;;;Cursando;0;;;;;;0;0;2009
8498;312332;Integral;;0;1989;11;25;1;;;;Cursando;0;;;;;;0;0;2013
8499;312332;Noturno;;1;1990;8;12;1;;;;Cursando;0;;;;;;0;0;2013
8500;312332;Integral;;1;1992;5;8;1;;;;Cursando;0;;;;;;0;0;2013
8501;312332;Integral;;1;1991;12;3;1;;;;Matrícula trancada;0;;;;;;0;0;2014
8502;312332;Noturno;;0;1991;5;26;1;;;;Matrícula trancada;0;;;;;;0;0;2014
8503;312332;Integral;;1;1990;1;5;1;;;;Formado;0;;;;;;0;0;2013
8504;312332;Integral;;0;1987;1;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8505;312332;Integral;;0;1972;7;18;1;;;;Matrícula trancada;0;;;;;;0;0;2014
8506;312332;Noturno;;0;1980;8;15;1;;;;Matrícula trancada;0;;;;;;0;0;2015
8507;312332;Noturno;;0;1983;7;28;1;;;;Cursando;0;;;;;;0;0;2016
8508;312332;Integral;;1;1987;1;26;1;;;;Cursando;0;;;;;;0;0;2015
8509;312332;Integral;;0;1987;3;4;1;;;;Cursando;0;;;;;;0;0;2014
8510;312332;Integral;;1;1985;3;30;1;;;;Formado;0;;;;;;0;0;2015
8511;312332;Noturno;;1;1988;3;9;1;;;;Cursando;0;;;;;;0;0;2016
8512;312332;Noturno;;1;1986;11;21;1;;;;Cursando;0;;;;;;0;0;2015
8513;312332;Noturno;;0;1981;11;9;1;;;;Cursando;0;;;;;;0;0;2013
8514;312332;Integral;;1;1988;4;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2009
8515;312332;Noturno;;0;1988;8;21;1;;;;Formado;0;;;;;;0;0;2014
8516;312332;Noturno;;0;1988;6;19;1;;;;Cursando;0;;;;;;0;0;2013
8517;312332;Noturno;;1;1988;9;11;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
8518;312332;Noturno;;1;1989;8;27;1;;;;Cursando;0;;;;;;0;0;2010
8519;312332;Integral;;1;1990;4;17;1;;;;Cursando;0;;;;;;0;0;2012
8520;312332;Noturno;;0;1989;10;17;1;;;;Cursando;0;;;;;;0;0;2016
8521;312332;Integral;;1;1985;10;8;1;;;;Cursando;0;;;;;;0;0;2012
8522;312332;Noturno;;1;1977;6;25;1;;;;Cursando;0;;;;;;0;0;2013
8523;312332;Noturno;;1;1989;4;8;1;;;;Cursando;0;;;;;;0;0;2012
8524;312332;Noturno;;1;1991;6;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2011
8525;312332;Noturno;;0;1984;6;18;1;;;;Cursando;0;;;;;;0;0;2013
8526;312332;Integral;;0;1990;3;6;1;;;;Formado;0;;;;;;0;0;2012
8527;312332;Noturno;;1;1986;10;13;1;;;;Formado;0;;;;;;0;0;2010
8528;312332;Noturno;;1;1989;5;20;1;;;;Cursando;0;;;;;;0;0;2015
8529;312332;Noturno;;0;1983;12;7;1;;;;Cursando;0;;;;;;0;0;2015
8530;312332;Noturno;;0;1988;3;2;1;;;;Cursando;0;;;;;;0;0;2014
8531;312332;Noturno;;0;1989;10;23;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
8532;312332;Integral;;1;1992;1;27;1;;;;Cursando;0;;;;;;0;0;2016
8533;312332;Integral;;0;1992;3;4;1;;;;Cursando;0;;;;;;0;0;2015
8534;312332;Integral;;1;1991;4;15;1;;;;Cursando;0;;;;;;0;0;2013
8535;312332;Integral;;0;1990;7;6;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8536;312332;Noturno;;1;1988;12;1;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
8537;312332;Noturno;;1;1988;11;24;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2015
8538;312332;Integral;;0;1987;9;2;1;;;;Cursando;0;;;;;;0;0;2016
8539;312332;Noturno;;1;1990;6;7;1;;;;Cursando;0;;;;;;0;0;2014
8540;312332;Noturno;;0;1985;6;4;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2016
8541;312332;Noturno;;0;1983;11;13;1;;;;Cursando;0;;;;;;0;0;2013
8542;312332;Noturno;;0;1988;8;14;1;;;;Cursando;0;;;;;;0;0;2012
8543;312332;Noturno;;1;1989;5;10;1;;;;Cursando;0;;;;;;0;0;2013
8544;312332;Noturno;;0;1980;7;2;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
8545;312332;Integral;;1;1991;6;8;1;;;;Cursando;0;;;;;;0;0;2013
8546;312332;Noturno;;1;1991;5;12;1;;;;Cursando;0;;;;;;0;0;2011
8547;312332;Integral;;1;1989;11;16;1;;;;Cursando;0;;;;;;0;0;2014
8548;312332;Noturno;;0;1991;6;27;1;;;;Cursando;0;;;;;;0;0;2013
8549;312332;Noturno;;0;1991;11;27;1;;;;Cursando;0;;;;;;1;0;2011
8550;312332;Noturno;;1;1984;9;28;1;;;;Matrícula trancada;0;;;;;;0;0;2014
8551;312332;Integral;;0;1992;12;18;1;;;;Cursando;0;;;;;;0;0;2016
8552;312332;Noturno;;1;1990;12;5;1;;;;Cursando;0;;;;;;0;0;2010
8553;312332;Noturno;;0;1991;7;19;1;;;;Formado;0;;;;;;0;0;2010
8554;312332;Noturno;;0;1993;2;12;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
8555;312332;Noturno;;0;1991;1;2;1;;;;Formado;0;;;;;;0;0;2010
8556;312332;Integral;;0;1992;8;22;1;;;;Matrícula trancada;0;;;;;;0;0;2010
8557;312332;Noturno;;0;1991;7;30;1;;;;Cursando;0;;;;;;0;0;2010
8558;312332;Noturno;;0;1991;4;30;1;;;;Cursando;0;;;;;;0;0;2015
8559;312332;Noturno;;1;1968;7;21;1;;;;Cursando;0;;;;;;0;0;2012
8560;312332;Integral;;1;1992;1;15;1;;;;Formado;0;;;;;;0;0;2012
8561;312332;Noturno;;1;1992;8;9;1;;;;Cursando;0;;;;;;0;0;2012
8562;312332;Integral;;0;1991;2;12;1;;;;Formado;0;;;;;;1;0;2013
8563;312332;Noturno;;1;1983;5;21;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8564;312332;Noturno;;0;1993;2;26;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2015
8565;312332;Noturno;;0;1986;4;30;1;;;;Cursando;0;;;;;;0;0;2013
8566;312332;Noturno;;0;1993;4;13;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8567;312332;Integral;;0;1994;5;10;1;;;;Cursando;0;;;;;;1;0;2015
8568;312332;Integral;;1;1993;5;24;1;;;;Cursando;0;;;;;;1;0;2015
8569;312332;Noturno;;1;1989;6;18;1;;;;Formado;0;;;;;;0;0;2011
8570;312332;Noturno;;0;1990;8;29;1;;;;Formado;0;;;;;;1;0;2011
8571;312332;Noturno;;0;1989;3;10;1;;;;Cursando;0;;;;;;0;0;2011
8572;312332;Noturno;;0;1993;11;20;1;;;;Formado;0;;;;;;0;0;2011
8573;312332;Noturno;;1;1993;8;24;1;;;;Formado;0;;;;;;0;0;2011
8574;312332;Noturno;;0;1989;1;25;1;;;;Cursando;0;;;;;;0;0;2011
8575;312332;Noturno;;1;1993;7;30;1;;;;Formado;0;;;;;;0;0;2011
8576;312332;Noturno;;1;1993;3;29;1;;;;Formado;0;;;;;;0;0;2011
8577;312332;Noturno;;1;1990;3;31;1;;;;Formado;0;;;;;;0;0;2011
8578;312332;Noturno;;1;1993;2;13;1;;;;Formado;0;;;;;;0;0;2011
8579;312332;Noturno;;0;1991;8;20;1;;;;Cursando;0;;;;;;1;0;2011
8580;312332;Noturno;;1;1991;9;10;1;;;;Formado;0;;;;;;0;0;2011
8581;312332;Noturno;;1;1993;10;20;1;;;;Desvinculado do curso;0;;;;;;0;0;2011
8582;312332;Noturno;;0;1991;10;3;1;;;;Formado;0;;;;;;0;0;2011
8583;312332;Noturno;;1;1987;5;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2011
8584;312332;Noturno;;1;1993;8;12;1;;;;Cursando;0;;;;;;0;0;2011
8585;312332;Noturno;;1;1993;5;10;1;;;;Cursando;0;;;;;;0;0;2011
8586;312332;Noturno;;1;1982;11;1;1;;;;Cursando;0;;;;;;0;0;2011
8587;312332;Noturno;;1;1992;9;10;1;;;;Matrícula trancada;0;;;;;;0;0;2011
8588;312332;Noturno;;0;1993;1;6;1;;;;Formado;0;;;;;;0;0;2011
8589;312332;Noturno;;0;1993;10;5;1;;;;Cursando;0;;;;;;0;0;2011
8590;312332;Noturno;;0;1991;9;23;1;;;;Cursando;0;;;;;;0;0;2011
8591;312332;Noturno;;0;1970;12;17;1;;;;Formado;0;;;;;;0;0;2011
8592;312332;Noturno;;0;1978;8;28;1;;;;Cursando;0;;;;;;0;0;2011
8593;312332;Noturno;;1;1983;6;18;1;;;;Cursando;0;;;;;;0;0;2011
8594;312332;Noturno;;1;1992;12;19;1;;;;Formado;0;;;;;;0;0;2011
8595;312332;Noturno;;1;1993;1;26;1;;;;Cursando;0;;;;;;0;0;2016
8596;312332;Integral;;1;1993;5;26;1;;;;Cursando;0;;;;;;0;0;2011
8597;312332;Noturno;;0;1992;12;9;1;;;;Cursando;0;;;;;;0;0;2016
8598;312332;Integral;;0;1993;12;1;1;;;;Formado;0;;;;;;0;0;2011
8599;312332;Integral;;1;1993;11;8;1;;;;Formado;0;;;;;;0;0;2011
8600;312332;Integral;;1;1993;2;24;1;;;;Cursando;0;;;;;;0;0;2011
8601;312332;Integral;;1;1993;10;26;1;;;;Formado;0;;;;;;0;0;2011
8602;312332;Integral;;0;1991;7;8;1;;;;Cursando;0;;;;;;0;0;2011
8603;312332;Integral;;0;1992;4;19;1;;;;Matrícula trancada;0;;;;;;0;0;2011
8604;312332;Integral;;1;1991;8;2;1;;;;Desvinculado do curso;0;;;;;;0;0;2011
8605;312332;Integral;;0;1992;4;12;1;;;;Cursando;0;;;;;;0;0;2011
8606;312332;Noturno;;1;1990;8;5;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8607;312332;Noturno;;1;1993;7;2;1;;;;Cursando;0;;;;;;0;0;2013
8608;312332;Noturno;;1;1993;10;3;1;;;;Cursando;0;;;;;;0;0;2014
8609;312332;Noturno;;1;1987;7;13;1;;;;Cursando;0;;;;;;1;0;2016
8610;312332;Noturno;;0;1992;2;25;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
8611;312332;Noturno;;1;1988;1;13;1;;;;Cursando;0;;;;;;0;0;2012
8612;312332;Noturno;;0;1993;9;8;1;;;;Cursando;0;;;;;;0;0;2012
8613;312332;Noturno;;1;1994;1;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
8614;312332;Noturno;;0;1994;2;17;1;;;;Cursando;0;;;;;;0;0;2013
8615;312332;Noturno;;1;1990;1;30;1;;;;Matrícula trancada;0;;;;;;0;1;2016
8616;312332;Noturno;;1;1994;4;16;1;;;;Cursando;0;;;;;;0;0;2015
8617;312332;Noturno;;1;1992;12;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
8618;312332;Noturno;;1;1990;12;24;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
8619;312332;Noturno;;0;1994;3;28;1;;;;Cursando;0;;;;;;0;0;2013
8620;312332;Noturno;;1;1993;6;7;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8621;312332;Noturno;;1;1994;6;15;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8622;312332;Noturno;;1;1994;4;16;1;;;;Cursando;0;;;;;;0;0;2016
8623;312332;Noturno;;1;1994;11;18;1;;;;Cursando;0;;;;;;0;0;2016
8624;312332;Noturno;;1;1982;2;24;1;;;;Cursando;0;;;;;;0;0;2014
8625;312332;Noturno;;1;1993;8;20;1;;;;Cursando;0;;;;;;1;0;2012
8626;312332;Integral;;1;1993;1;25;1;;;;Cursando;0;;;;;;0;0;2012
8627;312332;Integral;;1;1994;5;23;1;;;;Cursando;0;;;;;;0;0;2012
8628;312332;Integral;;1;1994;3;18;1;;;;Cursando;0;;;;;;0;0;2012
8629;312332;Integral;;0;1993;1;28;1;;;;Cursando;0;;;;;;0;0;2012
8630;312332;Integral;;1;1994;10;18;1;;;;Formado;0;;;;;;0;0;2012
8631;312332;Integral;;1;1993;10;7;1;;;;Cursando;0;;;;;;0;0;2012
8632;312332;Integral;;1;1986;5;12;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8633;312332;Integral;;1;1993;7;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8634;312332;Integral;;1;1993;4;18;1;;;;Formado;0;;;;;;0;0;2012
8635;312332;Integral;;0;1992;10;19;1;;;;Formado;0;;;;;;1;0;2012
8636;312332;Integral;;1;1995;6;9;1;;;;Formado;0;;;;;;0;0;2012
8637;312332;Integral;;1;1992;8;14;1;;;;Cursando;0;;;;;;0;0;2012
8638;312332;Integral;;1;1992;9;25;1;;;;Formado;0;;;;;;0;0;2012
8639;312332;Integral;;1;1994;11;9;1;;;;Cursando;0;;;;;;0;0;2012
8640;312332;Integral;;1;1995;1;15;1;;;;Cursando;0;;;;;;0;0;2012
8641;312332;Noturno;;0;1993;8;6;1;;;;Formado;0;;;;;;1;0;2012
8642;312332;Noturno;;1;1994;10;26;1;;;;Formado;0;;;;;;0;0;2012
8643;312332;Noturno;;1;1994;1;1;1;;;;Cursando;0;;;;;;1;0;2012
8644;312332;Noturno;;1;1994;6;23;1;;;;Cursando;0;;;;;;0;0;2012
8645;312332;Noturno;;1;1992;12;30;1;;;;Cursando;0;;;;;;0;0;2012
8646;312332;Noturno;;0;1992;12;26;1;;;;Formado;0;;;;;;0;0;2012
8647;312332;Noturno;;1;1994;6;26;1;;;;Cursando;0;;;;;;0;0;2012
8648;312332;Noturno;;0;1994;5;5;1;;;;Formado;0;;;;;;0;0;2012
8649;312332;Noturno;;1;1988;9;21;1;;;;Cursando;0;;;;;;0;0;2012
8650;312332;Noturno;;1;1990;2;16;1;;;;Cursando;0;;;;;;0;0;2012
8651;312332;Noturno;;0;1993;9;11;1;;;;Cursando;0;;;;;;0;0;2012
8652;312332;Noturno;;1;1994;5;14;1;;;;Formado;0;;;;;;0;0;2012
8653;312332;Noturno;;1;1991;1;11;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8654;312332;Noturno;;0;1994;1;26;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8655;312332;Noturno;;0;1983;5;3;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8656;312332;Noturno;;0;1990;12;20;1;;;;Cursando;0;;;;;;0;0;2012
8657;312332;Noturno;;1;1992;8;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8658;312332;Noturno;;1;1995;4;26;1;;;;Formado;0;;;;;;0;0;2012
8659;312332;Noturno;;1;1993;12;15;1;;;;Formado;0;;;;;;0;0;2012
8660;312332;Noturno;;1;1992;3;29;1;;;;Cursando;0;;;;;;0;0;2012
8661;312332;Noturno;;0;1983;3;11;1;;;;Cursando;0;;;;;;0;0;2012
8662;312332;Noturno;;0;1994;8;9;1;;;;Formado;0;;;;;;0;0;2012
8663;312332;Noturno;;1;1992;6;17;1;;;;Cursando;0;;;;;;0;0;2012
8664;312332;Noturno;;0;1994;5;3;1;;;;Cursando;0;;;;;;0;0;2012
8665;312332;Noturno;;1;1995;1;4;1;;;;Cursando;0;;;;;;0;0;2012
8666;312332;Noturno;;1;1993;4;17;1;;;;Formado;0;;;;;;0;0;2012
8667;312332;Noturno;;1;1992;7;21;1;;;;Cursando;0;;;;;;0;0;2012
8668;312332;Noturno;;1;1994;12;14;1;;;;Cursando;0;;;;;;0;0;2012
8669;312332;Noturno;;1;1992;5;26;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8670;312332;Noturno;;1;1993;3;10;1;;;;Cursando;0;;;;;;0;0;2012
8671;312332;Noturno;;1;1984;12;8;1;;;;Formado;0;;;;;;0;0;2012
8672;312332;Noturno;;1;1982;5;4;1;;;;Cursando;0;;;;;;0;0;2012
8673;312332;Noturno;;1;1994;7;1;1;;;;Cursando;0;;;;;;0;0;2012
8674;312332;Noturno;;1;1994;3;1;1;;;;Formado;0;;;;;;0;0;2012
8675;312332;Noturno;;1;1994;11;16;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8676;312332;Noturno;;1;1990;7;29;1;;;;Cursando;0;;;;;;0;0;2012
8677;312332;Noturno;;0;1994;2;8;1;;;;Formado;0;;;;;;0;0;2012
8678;312332;Noturno;;0;1993;5;6;1;;;;Formado;0;;;;;;0;0;2012
8679;312332;Noturno;;1;1994;11;23;1;;;;Formado;0;;;;;;0;0;2012
8680;312332;Noturno;;1;1990;8;30;1;;;;Formado;0;;;;;;0;0;2012
8681;312332;Noturno;;1;1986;7;10;1;;;;Cursando;0;;;;;;0;0;2012
8682;312332;Noturno;;0;1991;5;15;1;;;;Formado;0;;;;;;0;0;2012
8683;312332;Noturno;;0;1968;6;24;1;;;;Cursando;0;;;;;;0;0;2012
8684;312332;Noturno;;1;1989;11;30;1;;;;Cursando;0;;;;;;0;0;2012
8685;312332;Noturno;;1;1994;1;29;1;;;;Formado;0;;;;;;0;0;2012
8686;312332;Noturno;;0;1990;12;5;1;;;;Cursando;0;;;;;;0;0;2012
8687;312332;Noturno;;1;1992;6;11;1;;;;Cursando;0;;;;;;0;0;2012
8688;312332;Noturno;;1;1992;3;3;1;;;;Cursando;0;;;;;;0;0;2012
8689;312332;Noturno;;0;1993;9;1;1;;;;Matrícula trancada;1;1.0;0.0;1.0;0.0;;0;1;2015
8690;312332;Noturno;;1;1994;1;28;1;;;;Cursando;0;;;;;;0;0;2015
8691;312332;Noturno;;0;1995;2;7;1;;;;Cursando;0;;;;;;0;0;2015
8692;312332;Noturno;;1;1994;3;28;1;;;;Cursando;0;;;;;;0;0;2016
8693;312332;Noturno;;1;1994;12;26;1;;;;Cursando;0;;;;;;0;0;2016
8694;312332;Noturno;;1;1992;12;21;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8695;312332;Noturno;;0;1971;3;3;1;;;;Matrícula trancada;0;;;;;;0;0;2014
8696;312332;Noturno;;1;1985;5;23;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2016
8697;312332;Noturno;;0;1990;10;14;1;;;;Cursando;0;;;;;;0;0;2015
8698;312332;Noturno;;1;1995;4;18;1;;;;Cursando;0;;;;;;0;0;2013
8699;312332;Integral;;1;1993;4;8;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8700;312332;Integral;;1;1994;10;2;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
8701;312332;Noturno;;1;1996;2;16;1;;;;Cursando;0;;;;;;0;0;2014
8702;312332;Noturno;;1;1995;1;29;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
8703;312332;Integral;;0;1995;9;24;1;;;;Cursando;0;;;;;;0;0;2013
8704;312332;Noturno;;1;1995;3;28;1;;;;Cursando;0;;;;;;0;0;2013
8705;312332;Integral;;1;1995;6;22;1;;;;Cursando;0;;;;;;0;0;2013
8706;312332;Noturno;;1;1993;6;18;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
8707;312332;Noturno;;0;1985;7;31;1;;;;Matrícula trancada;1;1.0;0.0;1.0;0.0;;0;1;2013
8708;312332;Noturno;;0;1996;4;17;1;;;;Cursando;0;;;;;;0;0;2013
8709;312332;Noturno;;0;1995;8;22;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
8710;312332;Integral;;0;1994;6;12;1;;;;Cursando;0;;;;;;1;0;2013
8711;312332;Integral;;1;1994;12;10;1;;;;Cursando;0;;;;;;0;0;2016
8712;312332;Noturno;;0;1994;11;14;1;;;;Cursando;0;;;;;;0;0;2013
8713;312332;Integral;;1;1995;8;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
8714;312332;Integral;;1;1995;3;22;1;;;;Cursando;0;;;;;;0;0;2013
8715;312332;Noturno;;1;1991;4;1;1;;;;Cursando;0;;;;;;0;0;2013
8716;312332;Noturno;;1;1995;6;8;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
8717;312332;Noturno;;0;1995;5;9;1;;;;Cursando;0;;;;;;0;0;2013
8718;312332;Noturno;;1;1995;9;20;1;;;;Cursando;0;;;;;;0;0;2016
8719;312332;Integral;;1;1995;5;28;1;;;;Cursando;0;;;;;;0;0;2013
8720;312332;Integral;;1;1995;5;29;1;;;;Cursando;0;;;;;;0;0;2013
8721;312332;Integral;;0;1994;6;19;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
8722;312332;Noturno;;1;1994;3;28;1;;;;Cursando;0;;;;;;1;0;2013
8723;312332;Noturno;;1;1995;1;20;1;;;;Cursando;0;;;;;;0;0;2013
8724;312332;Noturno;;0;1995;3;1;1;;;;Cursando;0;;;;;;0;0;2013
8725;312332;Noturno;;0;1993;9;17;1;;;;Cursando;0;;;;;;0;0;2014
8726;312332;Noturno;;0;1994;12;25;1;;;;Formado;1;0.0;0.0;1.0;1.0;;0;1;2013
8727;312332;Integral;;0;1993;7;6;1;;;;Cursando;0;;;;;;0;0;2013
8728;312332;Noturno;;1;1995;7;25;1;;;;Cursando;0;;;;;;0;0;2015
8729;312332;Noturno;;1;1994;2;21;1;;;;Matrícula trancada;0;;;;;;0;0;2013
8730;312332;Noturno;;0;1994;12;16;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
8731;312332;Integral;;1;1994;3;28;1;;;;Cursando;0;;;;;;0;0;2013
8732;312332;Noturno;;0;1995;8;17;1;;;;Formado;0;;;;;;0;0;2013
8733;312332;Noturno;;1;1995;8;2;1;;;;Cursando;0;;;;;;0;0;2013
8734;312332;Noturno;;0;1994;7;5;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
8735;312332;Integral;;1;1994;4;27;1;;;;Cursando;0;;;;;;0;0;2013
8736;312332;Noturno;;1;1994;8;15;1;;;;Cursando;0;;;;;;1;0;2013
8737;312332;Noturno;;0;1996;7;30;1;;;;Cursando;0;;;;;;0;0;2013
8738;312332;Noturno;;0;1965;4;16;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
8739;312332;Noturno;;0;1994;1;4;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;1;1;2013
8740;312332;Noturno;;0;1991;12;30;1;;;;Cursando;0;;;;;;0;0;2013
8741;312332;Noturno;;1;1994;9;24;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2014
8742;312332;Noturno;;1;1995;11;27;1;;;;Cursando;0;;;;;;0;0;2013
8743;312332;Noturno;;1;1991;1;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
8744;312332;Integral;;0;1986;7;2;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8745;312332;Noturno;;1;1993;7;9;1;;;;Cursando;0;;;;;;0;0;2014
8746;312332;Noturno;;0;1994;8;13;1;;;;Matrícula trancada;0;;;;;;0;0;2013
8747;312332;Noturno;;1;1994;3;2;1;;;;Cursando;0;;;;;;1;0;2013
8748;312332;Integral;;1;1994;9;18;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
8749;312332;Noturno;;1;1991;5;3;1;;;;Cursando;0;;;;;;0;0;2013
8750;312332;Noturno;;1;1992;2;9;1;;;;Cursando;0;;;;;;0;0;2013
8751;312332;Noturno;;0;1994;7;8;1;;;;Cursando;0;;;;;;0;0;2013
8752;312332;Noturno;;1;1994;9;1;1;;;;Matrícula trancada;0;;;;;;0;0;2013
8753;312332;Noturno;;1;1995;6;3;1;;;;Cursando;0;;;;;;0;0;2013
8754;312332;Noturno;;1;1995;3;3;1;;;;Cursando;0;;;;;;0;0;2013
8755;312332;Integral;;0;1993;8;17;1;;;;Formado;0;;;;;;0;0;2013
8756;312332;Noturno;;0;1986;5;6;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2013
8757;312332;Integral;;1;1994;5;10;1;;;;Cursando;0;;;;;;0;0;2013
8758;312332;Integral;;1;1994;2;21;1;;;;Cursando;0;;;;;;0;0;2013
8759;312332;Integral;;1;1996;4;25;1;;;;Cursando;0;;;;;;0;0;2013
8760;312332;Noturno;;1;1994;12;14;1;;;;Cursando;0;;;;;;0;0;2013
8761;312332;Noturno;;0;1993;7;26;1;0.0;1.0;0.0;Cursando;0;;;;;;0;0;2013
8762;312332;Noturno;;1;1995;6;3;1;;;;Cursando;0;;;;;;0;0;2013
8763;312332;Noturno;;1;1995;7;23;1;;;;Cursando;0;;;;;;0;0;2013
8764;312332;Integral;;0;1994;7;24;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
8765;312332;Noturno;;1;1994;5;2;1;;;;Cursando;0;;;;;;0;0;2013
